,Company,Model,Body Type,Trim Level,Engine Name,Engine Fuel Type,Engine Transmission,Engine Power,Engine Efficiency,Engine Emission,Price 
2554,Lexus,NX,5 door Estate,Standard,450h+ 2.5 E-CVT Premium plus Pack,Petrol/PlugIn Elec Hybrid,Automatic,306 bhp,N/A,,59050
2555,Lexus,NX,5 door Estate,Standard,450h+ 2.5 E-CVT Premium plus Pack/Sunroof,Petrol/PlugIn Elec Hybrid,Automatic,306 bhp,N/A,,60050
2556,Lexus,NX,5 door Estate,F-Sport,450h+ 2.5 E-CVT Premium Plus Pack,Petrol/PlugIn Elec Hybrid,Automatic,306 bhp,N/A,,60550
2557,Lexus,NX,5 door Estate,F-Sport,450h+ 2.5 E-CVT Prem Pls Pk/Sun roof,Petrol/PlugIn Elec Hybrid,Automatic,306 bhp,N/A,,61550
2558,Lexus,NX,5 door Estate,F-Sport,450h+ 2.5 E-CVT Takumi-k Pk/Sunroof,Petrol/PlugIn Elec Hybrid,Automatic,306 bhp,N/A,,63550
2559,Lexus,NX,5 door Estate,Takumi,450h+ 2.5 Takumi-k E-CVT Sunroof,Petrol/PlugIn Elec Hybrid,Automatic,306 bhp,N/A,,62050
2560,Lexus,RX,5 door 4x4,Standard,350h 2.5 E-CVT Premium Pack,Petrol/Electric Hybrid,Automatic,250 bhp,43.4 mpg,,59940
2561,Lexus,RX,5 door 4x4,Standard,350h 2.5 E-CVT Premium Pack/Sun roof,Petrol/Electric Hybrid,Automatic,250 bhp,43.4 mpg,,61440
2562,Lexus,RX,5 door 4x4,Standard,350h 2.5 E-CVT Premium Plus Pack,Petrol/Electric Hybrid,Automatic,250 bhp,44.1 mpg,,65940
2563,Lexus,RX,5 door 4x4,Standard,350h 2.5 E-CVT Premium Plus Pack/Pan roof,Petrol/Electric Hybrid,Automatic,250 bhp,44.1 mpg,,67690
2564,Lexus,RX,5 door 4x4,Standard,450h+ 2.5 E-CVT Premium Pack,Petrol/PlugIn Elec Hybrid,Automatic,309 bhp,N/A,,64950
2565,Lexus,RX,5 door 4x4,Standard,450h+ 2.5 E-CVT Premium Pack/Sunroof,Petrol/PlugIn Elec Hybrid,Automatic,309 bhp,N/A,,66450
2566,Lexus,RX,5 door 4x4,Standard,450h+ 2.5 E-CVT Premium Plus Pack,Petrol/PlugIn Elec Hybrid,Automatic,309 bhp,N/A,,70950
2567,Lexus,RX,5 door 4x4,Standard,450h+ 2.5 E-CVT Premium Plus Pack/Panroof,Petrol/PlugIn Elec Hybrid,Automatic,309 bhp,N/A,,72700
2568,Lexus,RX,5 door 4x4,Takumi,350h 2.5 E-CVT,Petrol/Electric Hybrid,Automatic,250 bhp,44.1 mpg,,74440
2569,Lexus,RX,5 door 4x4,Takumi,450h+ 2.5 E-CVT,Petrol/PlugIn Elec Hybrid,Automatic,309 bhp,N/A,,79450
2570,Lexus,RX,5 door 4x4,F-Sport,500h 2.4 Direct4 Auto,Petrol/Electric Hybrid,Automatic,371 bhp,35.3 mpg,,74900
2571,Lexus,RX,5 door 4x4,F-Sport,500h 2.4 Direct4 Auto Takumi,Petrol/Electric Hybrid,Automatic,371 bhp,34.8 mpg,,79900
2572,Lexus,RZ,5 door Estate,Standard,450e 230kW Direct4 71.4 kWh Auto Premium,Electric,Automatic,313 bhp,N/A,0 g/km,62600
2573,Lexus,RZ,5 door Estate,Standard,"450e 230kW Dir4 71.4 kWh Auto Prem/20"" Wheels",Electric,Automatic,313 bhp,N/A,0 g/km,63550
2574,Lexus,RZ,5 door Estate,Standard,450e 230kW Direct4 71.4 kWh Auto Premium +,Electric,Automatic,313 bhp,N/A,0 g/km,66600
2575,Lexus,RZ,5 door Estate,Standard,450e 230kW Dir4 71.4 kWh Auto Premium+/Bi-tone,Electric,Automatic,313 bhp,N/A,0 g/km,67700
2576,Lexus,RZ,5 door Estate,Takumi,450e 230kW Direct4 71.4 kWh Auto,Electric,Automatic,313 bhp,N/A,0 g/km,72100
2577,Lexus,RZ,5 door Estate,Takumi,450e 230kW Dir4 71.4 kWh Auto Bi-tone,Electric,Automatic,313 bhp,N/A,0 g/km,73200
2578,Lexus,RC,2 door Coupe,Standard,5.0 Auto,Petrol,Automatic,463 bhp,23.9 mpg,258 g/km,73700
2579,Lexus,RC,2 door Coupe,Standard,5.0 Auto Sunroof,Petrol,Automatic,463 bhp,23.9 mpg,258 g/km,74600
2580,Lexus,RC,2 door Coupe,Carbon,5.0 Auto,Petrol,Automatic,463 bhp,23.9 mpg,258 g/km,80700
2581,Lexus,RC,2 door Coupe,Carbon,5.0 Auto Track Pack,Petrol,Automatic,463 bhp,23.9 mpg,258 g/km,90450
2582,Lexus,RC,2 door Coupe,Track Edition,5.0 Auto,Petrol,Automatic,463 bhp,23.9 mpg,258 g/km,90450
2583,Lexus,LS,4 door Saloon,Takumi,500h 3.5 359 CVT Auto,Petrol/Electric Hybrid,Automatic,359 bhp,29.7 mpg,162 g/km,115605
2584,Lexus,LS,4 door Saloon,Takumi,500h 3.5 359 CVT Auto L-Aniline pk,Petrol/Electric Hybrid,Automatic,359 bhp,29.7 mpg,162 g/km,117005
2585,Lexus,LS,4 door Saloon,Takumi,500h 3.5 359 CVT Auto Pleat pack,Petrol/Electric Hybrid,Automatic,359 bhp,29.7 mpg,162 g/km,123205
2586,Lexus,LS,4 door Saloon,Takumi,500h 3.5 359 CVT Auto Nishijin/Haku,Petrol/Electric Hybrid,Automatic,359 bhp,29.7 mpg,,123205
2587,Lexus,LS,4 door Saloon,Standard,500h 3.5 359 CVT Auto 2WD,Petrol/Electric Hybrid,Automatic,359 bhp,35.3 mpg,147 g/km,89125
2588,Lexus,LS,4 door Saloon,Standard,500h 3.5 359 CVT Auto Premium pack 2WD,Petrol/Electric Hybrid,Automatic,359 bhp,34.8 mpg,147 g/km,96825
2589,Lexus,LS,4 door Saloon,Standard,500h 3.5 359 CVT Auto Premium pack,Petrol/Electric Hybrid,Automatic,359 bhp,29.7 mpg,162 g/km,99965
2590,Lexus,LS,4 door Saloon,F-Sport,500h 3.5 359 CVT Auto 2WD,Petrol/Electric Hybrid,Automatic,359 bhp,34.8 mpg,147 g/km,96825
2591,Lexus,LC,2 door Convertible,Standard,500 5.0 464 Auto Mark Levinson,Petrol,Automatic,464 bhp,24.1 mpg,265 g/km,103425
2592,Lexus,LC,2 door Convertible,Sport+,500 5.0 464 Auto Mark Levinson,Petrol,Automatic,464 bhp,24.1 mpg,265 g/km,109275
2593,Lexus,LC,2 door Convertible,Black Inspiration,500 5.0 464 Auto,Petrol,Automatic,464 bhp,24.1 mpg,265 g/km,110925
2594,Lexus,LC,2 door Convertible,Regatta Inspiration,500 5.0 464 Auto,Petrol,Automatic,464 bhp,24.1 mpg,265 g/km,110925
2595,Lexus,LC,2 door Coupe,Sport+,500h 3.5 Auto Mark Levinson,Petrol/Electric Hybrid,Automatic,359 bhp,34.8 mpg,150 g/km,103620
2596,Lexus,LC,2 door Coupe,Sport+,500 5.0 464 Auto Mark Levinson,Petrol,Automatic,464 bhp,24.3 mpg,265 g/km,103550
2597,Lexus,LC,2 door Coupe,Black Inspiration,500h 3.5 Auto,Petrol/Electric Hybrid,Automatic,359 bhp,34.8 mpg,150 g/km,107770
2598,Lexus,LC,2 door Coupe,Black Inspiration,500 5.0 464 Auto,Petrol,Automatic,464 bhp,24.3 mpg,265 g/km,107700
2599,Lexus,LC,2 door Coupe,Standard,500h 3.5 Auto Mark Levinson,Petrol/Electric Hybrid,Automatic,359 bhp,34.8 mpg,150 g/km,92770
2600,Lexus,LC,2 door Coupe,Standard,500 5.0 464 Auto Mark Levinson,Petrol,Automatic,464 bhp,24.3 mpg,265 g/km,92700
2601,Lexus,LC,2 door Coupe,Sport,500h 3.5 Auto Mark Levinson,Petrol/Electric Hybrid,Automatic,359 bhp,34.8 mpg,150 g/km,97970
2602,Lexus,LC,2 door Coupe,Sport,500 5.0 464 Auto,Petrol,Automatic,464 bhp,24.3 mpg,265 g/km,96900
2603,Lexus,LC,2 door Coupe,Sport,500 5.0 464 Auto Mark Levinson,Petrol,Automatic,464 bhp,24.3 mpg,265 g/km,97900
2604,Lotus,Emira,2 door Coupe,400 First Edition,2.0 360 First Edition DCT,Petrol,Automatic,360 bhp,N/A,,73150
2605,Lotus,Emira,2 door Coupe,400 First Edition,3.5 V6,Petrol,Manual,406 bhp,25 mpg,,79395
2606,Lotus,Emira,2 door Coupe,400 First Edition,3.5 V6 Auto,Petrol,Automatic,406 bhp,N/A,,78950
2607,Lotus,Eletre,5 door Estate,S,450kW 112kWh Auto,Electric,Automatic,612 bhp,N/A,0 g/km,105805
2608,Lotus,Eletre,5 door Estate,S,450kW 112kWh Auto 4 Seat,Electric,Automatic,612 bhp,N/A,0 g/km,110805
2609,Lotus,Eletre,5 door Estate,R,675kW 112kWh Auto,Electric,Automatic,918 bhp,N/A,0 g/km,121305
2610,Lotus,Eletre,5 door Estate,R,675kW 112kWh Auto 4 Seat,Electric,Automatic,918 bhp,N/A,0 g/km,126305
2611,Lotus,Eletre,5 door Estate,Standard,450kW 112kWh Auto,Electric,Automatic,612 bhp,N/A,0 g/km,90805
2612,Mazda,2,5 door Hatchback,SE-L,1.5 Skyactiv G 75,Petrol,Manual,75 bhp,58.9 mpg,95 g/km,17195
2613,Mazda,2,5 door Hatchback,SE-L,1.5 e-Skyactiv G MHEV,Petrol,Manual,90 bhp,60.1 mpg,,18095
2614,Mazda,2,5 door Hatchback,Sport,1.5 e-Skyactiv G MHEV,Petrol,Manual,90 bhp,60.1 mpg,,18945
2615,Mazda,2,5 door Hatchback,Sport,1.5 Skyactiv G Auto,Petrol,Automatic,90 bhp,52.3 mpg,,20465
2616,Mazda,2,5 door Hatchback,GT Sport,1.5 e-Skyactiv G MHEV,Petrol,Manual,90 bhp,60.1 mpg,,19945
2617,Mazda,2,5 door Hatchback,GT Sport,1.5 Skyactiv G Auto,Petrol,Automatic,90 bhp,52.3 mpg,,21465
2618,Mazda,2,5 door Hatchback,GT Sport Tech,1.5 e-Skyactiv G MHEV 115,Petrol,Manual,115 bhp,56.5 mpg,,21565
2619,Mazda,2 Hybrid,5 door Hatchback,Pure,1.5i Hybrid CVT,Petrol/Electric Hybrid,Automatic,116 bhp,74.3 mpg,,21815
2620,Mazda,2 Hybrid,5 door Hatchback,Agile,1.5i Hybrid CVT,Petrol/Electric Hybrid,Automatic,116 bhp,74.3 mpg,,22665
2621,Mazda,2 Hybrid,5 door Hatchback,Agile,1.5i Hybrid CVT Comfort Pack,Petrol/Electric Hybrid,Automatic,116 bhp,74.3 mpg,,23645
2622,Mazda,2 Hybrid,5 door Hatchback,Select,1.5i Hybrid CVT,Petrol/Electric Hybrid,Automatic,116 bhp,72.4 mpg,,25125
2623,Mazda,3,5 door Hatchback,SE-L,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,51.4 mpg,,23255
2624,Mazda,3,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,51.4 mpg,,24355
2625,Mazda,3,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,47.1 mpg,,25895
2626,Mazda,3,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv X MHEV 186,Petrol,Manual,186 bhp,54.3 mpg,,26255
2627,Mazda,3,5 door Hatchback,Sport Lux,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,50.4 mpg,,25455
2628,Mazda,3,5 door Hatchback,Sport Lux,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,46.3 mpg,,26995
2629,Mazda,3,5 door Hatchback,Sport Lux,2.0 e-Skyactiv X MHEV 186,Petrol,Manual,186 bhp,53.3 mpg,,27655
2630,Mazda,3,5 door Hatchback,Sport Lux,2.0 e-Skyactiv X MHEV 186 Auto,Petrol,Automatic,186 bhp,47.1 mpg,,29195
2631,Mazda,3,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,50.4 mpg,,27055
2632,Mazda,3,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,46.3 mpg,,28595
2633,Mazda,3,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv X MHEV 186,Petrol,Manual,186 bhp,53.3 mpg,,29255
2634,Mazda,3,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv X MHEV 186 GT Sport Ed Auto,Petrol,Automatic,186 bhp,47.1 mpg,,30795
2635,Mazda,3,5 door Hatchback,GT Sport,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,50.4 mpg,,27355
2636,Mazda,3,5 door Hatchback,GT Sport,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,46.3 mpg,,28895
2637,Mazda,3,5 door Hatchback,GT Sport,2.0 e-Skyactiv X MHEV 186,Petrol,Manual,186 bhp,53.3 mpg,,29555
2638,Mazda,3,5 door Hatchback,GT Sport,2.0 e-Skyactiv X MHEV 186 Auto,Petrol,Automatic,186 bhp,47.1 mpg,,31095
2639,Mazda,3,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,50.4 mpg,,27955
2640,Mazda,3,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv X MHEV 186 GT Sport Tech Ed,Petrol,Manual,186 bhp,53.3 mpg,,30155
2641,Mazda,3,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,50.4 mpg,,28255
2642,Mazda,3,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv X MHEV 186,Petrol,Manual,186 bhp,53.3 mpg,,30455
2643,Mazda,3,4 door Saloon,SE-L Lux,2.0 e-Skyactiv-X MHEV 186,Petrol,Manual,186 bhp,56.5 mpg,,26255
2644,Mazda,3,4 door Saloon,Sport Lux,2.0 e-Skyactiv-X MHEV 186,Petrol,Manual,186 bhp,55.4 mpg,,27655
2645,Mazda,3,4 door Saloon,GT Sport Edition,2.0 e-Skyactiv-X MHEV 186,Petrol,Manual,186 bhp,55.4 mpg,,29255
2646,Mazda,3,4 door Saloon,GT Sport Edition,2.0 e-Skyactiv-X MHEV 186 GT Sport Ed Auto,Petrol,Automatic,186 bhp,47.9 mpg,,30795
2647,Mazda,3,4 door Saloon,GT Sport,2.0 e-Skyactiv-X MHEV 186,Petrol,Manual,186 bhp,55.4 mpg,,29555
2648,Mazda,3,4 door Saloon,GT Sport,2.0 e-Skyactiv-X MHEV 186 Auto,Petrol,Automatic,186 bhp,47.9 mpg,,31095
2649,Mazda,3,4 door Saloon,GT Sport Tech Edition,2.0 e-Skyactiv-X MHEV 186 GT Sport Tech Ed,Petrol,Manual,186 bhp,55.4 mpg,,30155
2650,Mazda,3,4 door Saloon,GT Sport Tech,2.0 e-Skyactiv-X MHEV 186,Petrol,Manual,186 bhp,55.4 mpg,,30455
2651,Mazda,CX-30,5 door Hatchback,SE-L,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,116 g/km,24635
2652,Mazda,CX-30,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,116 g/km,26135
2653,Mazda,CX-30,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,44.8 mpg,126 g/km,27635
2654,Mazda,CX-30,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv X MHEV,Petrol,Manual,186 bhp,50.4 mpg,,27995
2655,Mazda,CX-30,5 door Hatchback,SE-L Lux,2.0 e-Skyactiv X MHEV Auto,Petrol,Automatic,186 bhp,46.3 mpg,,29535
2656,Mazda,CX-30,5 door Hatchback,Sport Lux,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,116 g/km,27235
2657,Mazda,CX-30,5 door Hatchback,Sport Lux,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,44.1 mpg,126 g/km,28735
2658,Mazda,CX-30,5 door Hatchback,Sport Lux,2.0 e-Skyactiv X MHEV,Petrol,Manual,186 bhp,49.6 mpg,,29495
2659,Mazda,CX-30,5 door Hatchback,Sport Lux,2.0 e-Skyactiv X MHEV Auto,Petrol,Automatic,186 bhp,46.3 mpg,,31035
2660,Mazda,CX-30,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,,28845
2661,Mazda,CX-30,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,44.1 mpg,,30345
2662,Mazda,CX-30,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv X MHEV,Petrol,Manual,186 bhp,49.6 mpg,,31105
2663,Mazda,CX-30,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv X MHEV Auto,Petrol,Automatic,186 bhp,46.3 mpg,,32645
2664,Mazda,CX-30,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv X MHEV AWD,Petrol,Manual,186 bhp,46.3 mpg,,33345
2665,Mazda,CX-30,5 door Hatchback,GT Sport Edition,2.0 e-Skyactiv X MHEV GT Sport Ed Auto AWD,Petrol,Automatic,186 bhp,42.8 mpg,,34845
2666,Mazda,CX-30,5 door Hatchback,GT Sport,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,116 g/km,29145
2667,Mazda,CX-30,5 door Hatchback,GT Sport,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,44.1 mpg,126 g/km,30645
2668,Mazda,CX-30,5 door Hatchback,GT Sport,2.0 e-Skyactiv X MHEV,Petrol,Manual,186 bhp,49.6 mpg,,31405
2669,Mazda,CX-30,5 door Hatchback,GT Sport,2.0 e-Skyactiv X MHEV Auto,Petrol,Automatic,186 bhp,46.3 mpg,,32945
2670,Mazda,CX-30,5 door Hatchback,GT Sport,2.0 e-Skyactiv X MHEV AWD,Petrol,Manual,186 bhp,46.3 mpg,,33645
2671,Mazda,CX-30,5 door Hatchback,GT Sport,2.0 e-Skyactiv X MHEV Auto AWD,Petrol,Automatic,186 bhp,42.8 mpg,,35145
2672,Mazda,CX-30,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,,29745
2673,Mazda,CX-30,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv G MHEV GT Sport Tech Ed Auto,Petrol,Automatic,122 bhp,44.1 mpg,,31245
2674,Mazda,CX-30,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv X MHEV,Petrol,Manual,186 bhp,49.6 mpg,,32005
2675,Mazda,CX-30,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv X MHEV GT Sport Tech Ed Auto,Petrol,Automatic,186 bhp,46.3 mpg,,33545
2676,Mazda,CX-30,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv X MHEV GT Sport Tech Ed AWD,Petrol,Manual,186 bhp,46.3 mpg,,34245
2677,Mazda,CX-30,5 door Hatchback,GT Sport Tech Edition,2.0 e-Skyactiv X MHEV GT Sport Tec Ed Auto AWD,Petrol,Automatic,186 bhp,42.8 mpg,,35745
2678,Mazda,CX-30,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv G MHEV,Petrol,Manual,122 bhp,47.9 mpg,116 g/km,30045
2679,Mazda,CX-30,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,122 bhp,44.1 mpg,126 g/km,31545
2680,Mazda,CX-30,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv X MHEV,Petrol,Manual,186 bhp,49.6 mpg,,32305
2681,Mazda,CX-30,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv X MHEV Auto,Petrol,Automatic,186 bhp,46.3 mpg,,33845
2682,Mazda,CX-30,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv X MHEV AWD,Petrol,Manual,186 bhp,46.3 mpg,,34545
2683,Mazda,CX-30,5 door Hatchback,GT Sport Tech,2.0 e-Skyactiv X MHEV Auto AWD,Petrol,Automatic,186 bhp,42.8 mpg,,36045
2684,Mazda,MX-5,2 door Convertible,SE-L,1.5 132,Petrol,Manual,132 bhp,44.8 mpg,138 g/km,25715
2685,Mazda,MX-5,2 door Convertible,Sport,1.5 132,Petrol,Manual,132 bhp,44.8 mpg,138 g/km,28015
2686,Mazda,MX-5,2 door Convertible,Sport Tech,2.0 184,Petrol,Manual,184 bhp,40.9 mpg,156 g/km,30330
2687,Mazda,MX-5,2 door Convertible,GT Sport Tech,2.0 184,Petrol,Manual,184 bhp,40.9 mpg,156 g/km,31830
2688,Mazda,MX-5,2 door Coupe,SE-L,1.5 132,Petrol,Manual,132 bhp,44.8 mpg,138 g/km,27615
2689,Mazda,MX-5,2 door Coupe,Prime-Line,1.5 132,Petrol,Manual,132 bhp,44.8 mpg,,27690
2690,Mazda,MX-5,2 door Coupe,Sport,1.5 132,Petrol,Manual,132 bhp,44.8 mpg,138 g/km,29915
2691,Mazda,MX-5,2 door Coupe,Exclusive-Line,1.5 132,Petrol,Manual,132 bhp,44.8 mpg,,29990
2692,Mazda,MX-5,2 door Coupe,Exclusive-Line,2.0 184,Petrol,Manual,184 bhp,40.9 mpg,,32220
2693,Mazda,MX-5,2 door Coupe,Exclusive-Line,2.0 184 Auto,Petrol,Automatic,184 bhp,37.2 mpg,,34140
2694,Mazda,MX-5,2 door Coupe,Sport Tech,2.0 184,Petrol,Manual,184 bhp,40.9 mpg,156 g/km,32230
2695,Mazda,MX-5,2 door Coupe,Sport Tech,2.0 184 Auto,Petrol,Automatic,184 bhp,37.2 mpg,157 g/km,34170
2696,Mazda,MX-5,2 door Coupe,GT Sport Tech,2.0 184,Petrol,Manual,184 bhp,40.9 mpg,156 g/km,33930
2697,Mazda,MX-5,2 door Coupe,GT Sport Tech,2.0 184 Auto,Petrol,Automatic,184 bhp,37.2 mpg,157 g/km,35870
2698,Mazda,MX-5,2 door Coupe,Homura,2.0 184,Petrol,Manual,184 bhp,40.9 mpg,,34420
2699,Mazda,MX-5,2 door Coupe,Homura,2.0 184 Auto,Petrol,Automatic,184 bhp,37.2 mpg,,35840
2700,Mazda,6,4 door Saloon,SE-L,2.0 Skyactiv-G,Petrol,Manual,145 bhp,42.2 mpg,142 g/km,26310
2701,Mazda,6,4 door Saloon,SE-L,2.0 Skyactiv-G Auto,Petrol,Automatic,145 bhp,40.4 mpg,141 g/km,27910
2702,Mazda,6,4 door Saloon,Sport,2.0 Skyactiv-G,Petrol,Manual,165 bhp,42.2 mpg,146 g/km,29110
2703,Mazda,6,4 door Saloon,Kuro Edition,2.0 Skyactiv-G,Petrol,Manual,165 bhp,42.2 mpg,,29700
2704,Mazda,6,4 door Saloon,GT Sport,2.5 Skyactiv-G Auto,Petrol,Automatic,194 bhp,38.2 mpg,153 g/km,33690
2705,Mazda,6,5 door Estate,SE-L,2.0 Skyactiv-G,Petrol,Manual,145 bhp,41.5 mpg,144 g/km,27310
2706,Mazda,6,5 door Estate,Sport,2.0 Skyactiv-G,Petrol,Manual,165 bhp,41.5 mpg,148 g/km,30110
2707,Mazda,6,5 door Estate,Kuro Edition,2.0 Skyactiv-G,Petrol,Manual,165 bhp,41.5 mpg,,30700
2708,Mazda,6,5 door Estate,GT Sport,2.5 Skyactiv-G Auto,Petrol,Automatic,194 bhp,37.2 mpg,156 g/km,35030
2709,Mazda,CX-5,5 door Estate,SE-L,2.0,Petrol,Manual,165 bhp,41.5 mpg,,29105
2710,Mazda,CX-5,5 door Estate,SE-L,2.0 Auto,Petrol,Automatic,165 bhp,38.2 mpg,,30705
2711,Mazda,CX-5,5 door Estate,SE-L,2.2d,Diesel,Manual,150 bhp,50.4 mpg,,30680
2712,Mazda,CX-5,5 door Estate,SE-L,2.2d Auto,Diesel,Automatic,150 bhp,46.3 mpg,,32615
2713,Mazda,CX-5,5 door Estate,Centre-Line,2.0 e-Skyactiv G MHEV,Petrol,Manual,165 bhp,43.5 mpg,,29710
2714,Mazda,CX-5,5 door Estate,Centre-Line,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,165 bhp,40.9 mpg,,31645
2715,Mazda,CX-5,5 door Estate,Centre-Line,2.2d,Diesel,Manual,150 bhp,50.4 mpg,,31510
2716,Mazda,CX-5,5 door Estate,Centre-Line,2.2d Auto,Diesel,Automatic,150 bhp,46.3 mpg,,33445
2717,Mazda,CX-5,5 door Estate,Newground,2.0,Petrol,Manual,165 bhp,41.5 mpg,,30105
2718,Mazda,CX-5,5 door Estate,Newground,2.0 Auto,Petrol,Automatic,165 bhp,38.7 mpg,,31705
2719,Mazda,CX-5,5 door Estate,Newground,2.0 e-Skyactiv G MHEV,Petrol,Manual,165 bhp,43.5 mpg,,30710
2720,Mazda,CX-5,5 door Estate,Newground,2.0 e-Skyactiv G MHEV Auto,Petrol,Automatic,165 bhp,40.9 mpg,,32645
2721,Mazda,CX-5,5 door Estate,Sport Edition,2.0,Petrol,Manual,165 bhp,41.5 mpg,,31550
2722,Mazda,CX-5,5 door Estate,Sport Edition,2.0 Safety Pack,Petrol,Manual,165 bhp,41.5 mpg,,32350
2723,Mazda,CX-5,5 door Estate,Sport Edition,2.0 Auto,Petrol,Automatic,165 bhp,38.7 mpg,,33150
2724,Mazda,CX-5,5 door Estate,Sport Edition,2.0 Auto Safety Pack,Petrol,Automatic,165 bhp,38.7 mpg,,33950
2725,Mazda,CX-5,5 door Estate,Sport Edition,2.2d,Diesel,Manual,150 bhp,50.4 mpg,,32625
2726,Mazda,CX-5,5 door Estate,Sport Edition,2.2d Auto,Diesel,Automatic,150 bhp,46.3 mpg,,34560
2727,Mazda,CX-5,5 door Estate,Sport Edition,2.2d 184,Diesel,Manual,184 bhp,50.4 mpg,,33525
2728,Mazda,CX-5,5 door Estate,Sport Edition,2.2d 184 Safety Pack,Diesel,Manual,184 bhp,50.4 mpg,,34325
2729,Mazda,CX-5,5 door Estate,Sport Edition,2.2d 184 Auto,Diesel,Automatic,184 bhp,46.3 mpg,,35460
2730,Mazda,CX-5,5 door Estate,Sport Edition,2.2d 184 Auto Safety Pack,Diesel,Automatic,184 bhp,46.3 mpg,,36260
2731,Mazda,CX-5,5 door Estate,Sport Edition,2.2d 184 Auto AWD,Diesel,Automatic,184 bhp,42.8 mpg,,37400
2732,Mazda,CX-5,5 door Estate,Sport Edition,2.2d 184 Auto AWD Safety Pack,Diesel,Automatic,184 bhp,42.8 mpg,,38200
2733,Mazda,CX-5,5 door Estate,Sport,2.0,Petrol,Manual,165 bhp,41.5 mpg,,32140
2734,Mazda,CX-5,5 door Estate,Sport,2.0 Safety Pack,Petrol,Manual,165 bhp,41.5 mpg,,32940
2735,Mazda,CX-5,5 door Estate,Sport,2.0 Auto,Petrol,Automatic,165 bhp,38.7 mpg,,33740
2736,Mazda,CX-5,5 door Estate,Sport,2.0 Auto Safety Pack,Petrol,Automatic,165 bhp,38.7 mpg,,34540
2737,Mazda,CX-5,5 door Estate,Sport,2.2d,Diesel,Manual,150 bhp,50.4 mpg,,33105
2738,Mazda,CX-5,5 door Estate,Sport,2.2d Auto,Diesel,Automatic,150 bhp,46.3 mpg,,35040
2739,Mazda,CX-5,5 door Estate,Sport,2.2d 184,Diesel,Manual,184 bhp,50.4 mpg,,34005
2740,Mazda,CX-5,5 door Estate,Sport,2.2d 184 Safety Pack,Diesel,Manual,184 bhp,50.4 mpg,,34805
2741,Mazda,CX-5,5 door Estate,Sport,2.2d 184 Auto,Diesel,Automatic,184 bhp,46.3 mpg,,35940
